39.3369, 0.857883
24.3163, 0.857904
17.2335, 0.857905
13.4945, 0.857781
11.0956, 0.857789
8.48003, 0.857898
8.09304, 0.857774
6.921, 0.85777
5.76463, 0.857908
5.92872, 0.857739
5.47115, 0.857733
4.40892, 0.857654
4.85968, 0.857698
4.41068, 0.85773
4.20189, 0.857725
3.69016, 0.857702
3.4267, 0.857654
3.08439, 0.857946
3.25161, 0.857582
3.26873, 0.85763
3.15099, 0.857659
3.19063, 0.857722
3.17674, 0.857613
2.90723, 0.857668
