1.4453, 0.85788
1.51223, 0.857887
1.2634, 0.857903
1.2405, 0.857888
1.2314, 0.857901
1.17962, 0.857901
1.22074, 0.857852
1.22425, 0.857899
1.19663, 0.857898
1.18676, 0.857898
1.19238, 0.857834
1.22224, 0.857905
1.23419, 0.857874
1.25332, 0.8579
1.24496, 0.857896
1.24376, 0.857883
1.23666, 0.857893
1.24358, 0.857903
1.25289, 0.857902
1.23337, 0.857901
1.2496, 0.857893
1.25486, 0.857893
1.24084, 0.857904
1.26226, 0.857869
1.24771, 0.857903
1.24619, 0.8579
1.27396, 0.857878
