19.0534, 0.856935
10.8862, 0.856989
8.06861, 0.857044
6.92463, 0.856558
6.10057, 0.85668
4.68363, 0.854158
4.67075, 0.8561
3.54136, 0.854679
3.45742, 0.855888
3.61793, 0.856586
3.72467, 0.856475
2.86562, 0.854402
2.76741, 0.85621
2.61142, 0.856458
2.94182, 0.856267
2.86748, 0.856221
2.66862, 0.856352
2.64382, 0.85588
2.7036, 0.85596
2.64454, 0.856205
2.74085, 0.855591
3.50041, 0.854867
3.54746, 0.853268
3.64479, 0.856219
2.97792, 0.855801
2.71537, 0.856049
2.72692, 0.856139
